ID,Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5
43,576,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0
43,583,0,0,0,0,0,1.34,1.57,2.01,2.24,2.72,0,1,0,0,0
43,584,1,1,1,0,0,1.5,1.57,2.01,2.24,2.73,1,0,0,1,0
43,597,1,1,1,1,1,1.35,1.83,2.06,2.24,2.39,1,1,0,0,0
43,604,0,0,0,1,1,1.41,1.81,2.06,2.24,2.79,0,0,0,0,0
43,608,0,0,0,0,0,1.32,1.89,2.06,2.24,2.72,1,0,0,0,0
43,618,1,1,2,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0
43,630,0,0,0,1,1,1.25,1.89,2.11,2.24,2.79,1,0,0,0,0
43,637,0,0,0,0,0,1.31,1.56,2.0,2.24,2.79,1,1,1,0,0
43,644,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0
43,656,0,0,0,0,0,1.26,1.88,2.06,2.24,2.78,1,1,0,0,0
43,663,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,1,1,0,0,0
43,665,1,1,1,0,0,1.37,1.8,2.06,2.24,2.76,0,0,0,0,0
43,670,0,0,0,1,1,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0
43,674,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0
43,689,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0
43,691,1,1,2,0,0,1.42,1.87,2.06,2.24,2.78,0,1,0,0,0
43,703,0,0,0,1,1,1.41,1.85,2.01,2.24,2.79,0,0,1,0,0
43,704,0,0,0,0,0,1.41,1.85,2.01,2.24,2.79,0,0,0,0,0
43,717,0,0,0,0,0,1.5,1.8,2.14,2.24,2.75,0,0,0,0,0
43,726,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0
43,727,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0
44,4,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0
44,9,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0
44,11,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0
44,18,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0
44,25,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0
44,32,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0
44,44,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0
44,45,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,0,1,0,0
44,46,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,0,0,1,0,0
44,58,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1
44,64,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0
44,66,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0
44,77,0,0,0,0,0,1.36,1.85,1.95,2.12,2.5,0,1,0,0,0
44,84,0,0,0,0,0,1.47,1.9,1.95,2.12,2.44,0,0,0,0,1
44,91,0,0,0,0,0,1.39,1.58,1.99,2.12,2.4,0,1,0,0,0
44,95,1,4,1,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0
44,105,1,2,1,4,1,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0
44,106,0,0,0,2,1,1.47,1.9,1.95,2.16,2.67,0,0,0,1,0
44,111,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,1,1,0,0,0
44,113,1,2,1,0,0,1.47,1.86,1.99,1.96,2.67,0,1,0,0,0
44,124,0,0,0,2,1,1.39,1.84,1.97,2.16,2.67,1,1,0,0,0
44,131,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
44,132,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
44,135,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
44,139,1,4,2,0,0,1.17,1.9,1.99,2.16,2.67,1,0,0,0,0
44,142,1,2,1,4,1,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0
44,143,0,0,0,2,1,1.21,1.35,1.99,2.16,2.67,1,1,0,0,0
44,150,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0
44,155,1,2,5,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
44,157,0,0,0,2,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
44,160,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
44,165,0,0,0,0,0,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0
44,169,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0
44,176,0,0,0,0,0,1.48,1.5,1.99,2.16,2.49,0,1,0,0,0
44,183,0,0,0,0,0,1.46,1.88,1.97,1.89,2.37,1,0,0,1,1
44,185,0,0,0,0,0,1.32,1.88,1.97,1.89,2.49,0,0,0,0,0
44,196,1,2,2,0,0,1.35,1.57,1.95,2.16,2.66,0,1,0,0,0
44,211,0,0,0,2,1,1.49,1.78,1.99,1.97,2.67,0,0,0,1,0
44,218,0,0,0,0,0,1.34,1.89,1.99,2.13,2.36,0,0,0,0,0
44,225,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
44,226,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
44,228,1,2,2,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
44,237,0,0,0,2,1,1.46,1.89,1.93,2.16,2.67,1,0,0,0,0
44,243,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0
44,249,0,0,0,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0
44,256,0,0,0,0,0,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0
44,259,1,2,1,0,0,1.49,1.57,2.0,2.16,2.64,0,1,0,0,0
44,274,1,5,1,2,1,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0
44,282,0,0,0,5,1,1.37,1.89,2.0,2.14,2.64,0,0,0,0,0
44,289,0,0,0,0,0,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0
44,296,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0
44,308,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,0,0,0,1,0
44,315,0,0,0,0,0,1.33,1.49,2.01,2.21,2.7,0,1,0,0,0
44,322,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,1,1,0,0,0
44,329,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0
44,345,1,1,2,0,0,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0
44,355,0,0,0,1,1,1.26,1.81,1.97,2.21,2.66,1,1,0,0,0
44,362,0,0,0,0,0,1.33,1.89,2.02,2.2,2.69,0,0,0,0,0
44,369,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0
44,380,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0
44,381,0,0,0,0,0,1.24,1.87,2.02,2.21,2.71,1,0,0,0,0
44,385,1,4,1,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0
44,395,1,2,3,4,1,1.34,1.89,2.02,1.94,2.7,0,1,0,1,0
44,402,0,0,0,2,1,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0
44,409,0,0,0,0,0,1.33,1.89,2.02,2.21,2.7,0,0,0,0,0
44,411,1,1,1,0,0,1.33,1.89,2.02,2.21,2.66,0,0,0,0,0
44,419,0,0,0,1,1,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
44,428,0,0,0,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,1,0
44,435,0,0,0,0,0,1.38,1.77,2.02,2.18,2.66,0,0,0,0,0
44,442,0,0,0,0,0,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0
44,451,0,0,0,0,0,1.47,1.77,2.02,2.21,2.7,0,0,0,0,0
44,463,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0
44,470,0,0,0,0,0,1.39,1.36,2.02,2.21,2.7,0,1,0,0,0
44,476,0,0,0,0,0,1.26,1.88,1.99,2.21,2.7,1,0,0,0,0
44,483,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0
44,491,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
44,492,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
44,503,0,0,0,0,0,1.21,1.89,2.07,2.21,2.47,1,0,0,0,1
44,510,0,0,0,0,0,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0
44,511,0,0,0,0,0,1.34,1.88,2.07,2.26,2.43,0,1,0,0,0
44,515,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,1
44,524,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
44,536,0,0,0,0,0,1.47,1.86,2.07,2.26,2.65,0,0,0,0,0
44,543,0,0,0,0,0,1.47,1.56,2.05,2.26,2.59,0,1,0,0,0
44,555,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
44,562,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0
44,569,0,0,0,0,0,1.48,1.89,2.07,2.26,2.6,0,0,0,0,0
44,576,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0
44,582,1,1,2,0,0,1.34,1.57,2.01,2.24,2.72,0,1,0,0,0
44,590,0,0,0,1,1,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0
44,597,0,0,0,0,0,1.35,1.83,2.06,2.24,2.39,1,1,0,0,0
44,604,0,0,0,0,0,1.41,1.81,2.06,2.24,2.79,0,0,0,0,0
44,611,0,0,0,0,0,1.32,1.89,2.06,2.24,2.75,1,0,0,0,0
44,612,1,4,2,0,0,1.32,1.89,2.06,2.24,2.75,0,1,0,0,0
44,618,1,2,2,4,1,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0
44,622,0,0,0,2,1,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
44,625,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
44,637,1,2,1,0,0,1.31,1.56,2.0,2.24,2.79,1,1,1,0,0
44,640,0,0,0,2,1,1.48,1.56,2.0,2.24,2.79,0,0,0,0,0
44,656,0,0,0,0,0,1.26,1.88,2.06,2.24,2.78,1,1,0,0,0
44,663,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,1,1,0,0,0
44,670,0,0,0,0,0,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0
44,677,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0
44,682,1,2,3,0,0,1.34,1.85,2.06,2.24,2.77,1,1,0,0,0
44,687,0,0,0,2,1,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0
44,696,0,0,0,0,0,1.42,1.51,1.97,2.24,2.78,0,1,0,0,0
44,703,0,0,0,0,0,1.41,1.85,2.01,2.24,2.79,0,0,1,0,0
44,709,1,4,3,0,0,1.36,1.84,2.09,2.24,2.8,0,0,0,0,0
44,717,0,0,0,4,1,1.5,1.8,2.14,2.24,2.75,0,0,0,0,0
44,727,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0
45,4,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0
45,9,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0
45,16,0,0,0,0,0,1.52,1.89,1.98,2.09,2.66,0,0,0,0,0
45,24,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0
45,30,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0
45,31,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0
45,33,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0
45,39,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0
45,44,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0
45,51,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,1,1,0,0
45,56,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,1,0,1
45,65,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0
45,66,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0
45,70,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,1,0,0,0,0
45,76,0,0,0,0,0,1.36,1.83,1.95,2.12,2.49,1,1,0,0,0
45,83,0,0,0,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1
45,84,0,0,0,0,0,1.47,1.9,1.95,2.12,2.44,0,0,0,0,1
45,89,0,0,0,0,0,1.39,1.58,1.99,2.12,2.55,0,1,0,0,0
45,93,0,0,0,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0
45,98,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0
45,110,1,4,3,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0
45,115,1,2,2,4,1,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0
45,122,0,0,0,2,1,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0
45,131,1,4,3,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
45,136,1,2,3,4,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
45,137,0,0,0,2,1,1.19,1.89,1.99,2.16,2.67,1,1,0,0,0
45,142,0,0,0,0,0,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0
45,149,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0
45,155,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
45,158,1,2,4,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
45,168,0,0,0,2,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0
45,176,0,0,0,0,0,1.48,1.5,1.99,2.16,2.49,0,1,0,0,0
45,183,0,0,0,0,0,1.46,1.88,1.97,1.89,2.37,1,0,0,1,1
45,184,0,0,0,0,0,1.46,1.88,1.97,1.76,2.45,0,0,0,0,0
45,190,0,0,0,0,0,1.35,1.88,1.99,2.16,2.44,0,0,0,0,0
45,197,0,0,0,0,0,1.35,1.57,1.99,2.16,2.66,0,1,0,0,0
45,198,0,0,0,0,0,1.35,1.56,1.99,2.16,2.66,0,0,0,0,0
45,211,0,0,0,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,1,0
45,216,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0
45,222,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
45,229,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
45,232,0,0,0,0,0,1.41,1.52,1.95,1.97,2.67,1,0,0,0,0
45,256,0,0,0,0,0,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0
45,260,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0
45,273,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0
45,282,0,0,0,0,0,1.37,1.89,2.0,2.14,2.64,0,0,0,0,0
45,289,0,0,0,0,0,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0
45,296,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0
45,302,0,0,0,0,0,1.48,1.89,1.97,2.18,2.68,0,0,0,1,0
45,313,0,0,0,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0
45,322,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,1,1,0,0,0
45,327,0,0,0,0,0,1.47,1.89,2.01,1.9,2.71,0,0,0,1,0
45,330,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0
45,340,0,0,0,0,0,1.4,1.89,2.02,2.21,2.6,0,1,0,0,0
45,342,0,0,0,0,0,1.4,1.89,2.02,2.02,2.6,1,0,0,0,0
45,353,1,5,1,0,0,1.23,1.81,1.97,2.21,2.66,1,0,0,0,0
45,362,1,1,2,5,1,1.33,1.89,2.02,2.2,2.69,0,0,0,0,0
45,369,0,0,0,1,1,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0
45,375,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0
45,388,0,0,0,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0
45,393,1,2,3,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0
45,400,0,0,0,2,1,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0
45,407,0,0,0,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0
45,414,1,1,2,0,0,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0
45,425,1,1,6,1,1,1.34,1.57,2.02,1.98,2.64,0,1,0,1,1
45,435,0,0,0,1,1,1.38,1.77,2.02,2.18,2.66,0,0,0,0,0
45,442,0,0,0,0,0,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0
45,449,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0
45,452,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0
45,463,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0
45,469,0,0,0,0,0,1.28,1.36,2.02,2.21,2.7,0,1,0,0,0
45,477,0,0,0,0,0,1.26,1.88,1.99,2.21,2.7,1,0,0,0,0
45,480,0,0,0,0,0,1.35,1.88,1.99,2.21,2.7,0,0,0,0,0
45,483,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0
45,489,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
45,492,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
45,495,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
45,503,0,0,0,0,0,1.21,1.89,2.07,2.21,2.47,1,0,0,0,1
45,516,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0
45,523,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
45,529,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
45,535,0,0,0,0,0,1.47,1.86,2.07,2.26,2.66,0,0,0,0,0
45,543,0,0,0,0,0,1.47,1.56,2.05,2.26,2.59,0,1,0,0,0
45,547,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0
45,560,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0
45,567,0,0,0,0,0,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0
45,576,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0
45,582,0,0,0,0,0,1.34,1.57,2.01,2.24,2.72,0,1,0,0,0
45,590,0,0,0,0,0,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0
45,597,0,0,0,0,0,1.35,1.83,2.06,2.24,2.39,1,1,0,0,0
45,604,0,0,0,0,0,1.41,1.81,2.06,2.24,2.79,0,0,0,0,0
45,618,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0
45,623,1,2,4,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0
45,630,0,0,0,2,1,1.25,1.89,2.11,2.24,2.79,1,0,0,0,0
45,632,0,0,0,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0
45,636,0,0,0,0,0,1.31,1.56,2.0,2.24,2.79,1,1,1,0,0
45,642,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0
45,649,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0
45,656,1,2,2,0,0,1.26,1.88,2.06,2.24,2.78,1,1,0,0,0
45,663,0,0,0,2,1,1.37,1.8,2.06,2.24,2.76,1,1,0,0,0
45,670,0,0,0,0,0,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0
45,675,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0
45,680,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0
45,689,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0
45,694,0,0,0,0,0,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0
45,703,0,0,0,0,0,1.41,1.85,2.01,2.24,2.79,0,0,1,0,0
45,704,0,0,0,0,0,1.41,1.85,2.01,2.24,2.79,0,0,0,0,0
45,710,0,0,0,0,0,1.36,1.84,2.09,2.24,2.77,0,0,0,0,0
45,723,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0
46,6,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,0,0,0,0
46,12,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0
46,19,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0
46,33,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0
46,40,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0
46,46,1,2,2,0,0,1.35,1.58,1.97,2.09,2.59,0,0,1,0,0
46,57,1,5,3,2,1,1.39,1.9,1.91,2.12,2.62,1,0,0,0,0
46,60,0,0,0,5,1,1.39,1.9,1.87,2.12,2.62,1,0,0,0,0
46,71,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,1,1,0,0,0
46,78,1,5,1,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1
46,85,0,0,0,5,1,1.47,1.9,1.95,2.12,2.44,0,1,0,0,0
46,93,1,5,1,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0
46,94,0,0,0,5,1,1.39,1.58,1.99,2.11,2.61,0,0,0,0,0
46,99,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0
46,102,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0
46,104,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0
46,113,0,0,0,0,0,1.47,1.86,1.99,1.96,2.67,0,1,0,0,0
46,117,0,0,0,0,0,1.43,1.35,1.95,2.16,2.67,1,1,0,0,0
46,125,0,0,0,0,0,1.39,1.84,1.93,2.16,2.67,1,0,0,0,0
46,131,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0
46,137,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,1,0,0,0
46,144,0,0,0,0,0,1.21,1.35,1.99,2.16,2.67,1,0,0,0,0
46,151,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0
46,156,1,5,1,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
46,159,0,0,0,5,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0
46,163,1,5,3,0,0,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0
46,169,1,5,2,5,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0
46,176,1,5,2,5,1,1.48,1.5,1.99,2.16,2.49,0,1,0,0,0
46,181,1,5,3,5,1,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1
46,184,0,0,0,5,1,1.46,1.88,1.97,1.76,2.45,0,0,0,0,0
46,192,0,0,0,0,0,1.35,1.88,1.99,2.16,2.19,0,1,0,0,0
46,198,0,0,0,0,0,1.35,1.56,1.99,2.16,2.66,0,0,0,0,0
46,205,0,0,0,0,0,1.49,1.9,1.97,2.16,2.34,0,0,0,0,0
46,212,0,0,0,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,0,0
46,216,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0
46,219,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,1,1,0,1,0
46,228,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0
46,236,0,0,0,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0
46,252,0,0,0,0,0,1.46,1.89,1.99,2.16,2.67,0,1,0,0,0
46,258,1,2,3,0,0,1.49,1.57,2.0,2.16,2.64,0,1,0,0,0
46,269,0,0,0,2,1,1.37,1.26,1.96,2.16,2.67,1,0,0,0,0
46,283,0,0,0,0,0,1.37,1.89,2.0,2.14,2.64,0,0,0,0,0
46,289,0,0,0,0,0,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0
46,302,0,0,0,0,0,1.48,1.89,1.97,2.18,2.68,0,0,0,1,0
46,311,0,0,0,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0
46,316,0,0,0,0,0,1.33,1.49,2.01,2.21,2.7,1,1,0,0,0
46,324,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0
46,333,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0
46,337,0,0,0,0,0,1.47,1.89,2.02,1.9,2.6,0,0,0,0,0
46,344,0,0,0,0,0,1.4,1.89,1.97,2.21,2.59,1,0,0,0,0
46,351,0,0,0,0,0,1.29,1.83,1.97,2.21,2.68,0,1,0,0,0
46,358,1,5,2,0,0,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0
46,365,0,0,0,5,1,1.27,1.89,2.02,2.2,2.68,0,1,0,0,0
46,381,0,0,0,0,0,1.24,1.87,2.02,2.21,2.71,1,0,0,0,0
46,382,0,0,0,0,0,1.24,1.87,2.02,2.21,2.71,0,0,0,0,0
46,390,1,5,1,0,0,1.49,1.89,2.02,2.21,2.71,0,0,0,1,0
46,396,0,0,0,5,1,1.47,1.89,2.02,1.94,2.69,0,0,0,0,0
46,406,1,5,3,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0
46,416,1,5,4,5,1,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0
46,417,0,0,0,5,1,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
46,420,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
46,423,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0
46,431,1,2,4,0,0,1.47,1.57,2.02,1.98,2.64,0,1,0,0,0
46,436,1,2,3,2,1,1.38,1.57,2.02,2.18,2.67,0,1,0,0,0
46,442,0,0,0,2,1,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0
46,443,0,0,0,0,0,1.47,1.77,2.02,2.18,2.64,0,0,0,0,0
46,452,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0
46,458,0,0,0,0,0,1.47,1.48,2.02,2.21,2.7,0,1,0,0,0
46,463,1,5,2,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0
46,472,0,0,0,5,1,1.39,1.36,1.99,2.21,2.7,0,1,0,0,0
46,479,1,5,3,0,0,1.35,1.88,1.99,2.21,2.7,0,0,0,0,0
46,491,1,5,2,5,1,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
46,492,0,0,0,5,1,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0
46,504,1,5,3,0,0,1.21,1.89,2.07,2.21,2.53,0,0,0,0,0
